,feature_0,feature_1,feature_2,wMSE,pred_error,sample
GRB 150110B,-3.5451481342315674,2.50468373298645,-4.302186012268066,3.3467375811408546,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.854357361793518, 2.100095510482788, 2.5271527767181396, 2.5583651065826416, 0.0, 0.0, 0.8773765563964844, 0.0, 0.3322157561779022, 0.0, 1.4288784265518188, 0.8929405808448792, 0.16879239678382874, 0.44997912645339966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.415507197380066, 0.02848116308450699, 0.0, 0.0, 2.2595064640045166, 0.0, 0.0, 0.0, 1.8757485151290894, 0.0, 2.5436208248138428, 2.1723718643188477, 3.2165377140045166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 120121A,-2.671231269836426,1.9473422765731812,-3.5437965393066406,2.4035484607403097,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.049767255783081, 0.0, 1.8394051790237427, 0.0, 0.8652194738388062, 0.0, 0.4089774787425995, 0.0, 0.8059248924255371, 0.9439224600791931, 0.7516913414001465, 3.991377592086792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3651280701160431, 1.0048096179962158, 0.0, 0.0, 0.0, 2.5787062644958496, 0.0, 0.0, 0.11860645562410355, 0.038017697632312775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 110106B,-2.776099443435669,3.2629101276397705,-5.5335187911987305,1.5002844437308933,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21362057328224182, 1.7763768434524536, 0.5608589053153992, 0.6342334747314453, 1.791712760925293, 0.18472793698310852, 0.8177227973937988, 0.7359013557434082, 2.5143606662750244, 0.0, 0.0, 0.0, 0.20129695534706116, 1.081411600112915, 1.6454780101776123, 0.4475519061088562, 0.0, 1.0690395832061768, 1.6331839561462402, 0.2212275117635727, 0.6445189714431763, 0.0, 0.0, 0.0, 0.4959602653980255, 0.2961288392543793, 0.0, 1.1517353057861328, 0.0, 1.197530746459961, 0.0, 1.7330081462860107, 0.0, 2.306962490081787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 121001A,-4.017191410064697,2.4863598346710205,-5.556341171264648,1.7299162149429321,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7942714095115662, 0.9449630975723267, 0.6183041930198669, 0.3576290011405945, 1.5641558170318604, 0.39241042733192444, 0.903059184551239, 0.6116922497749329, 0.43980738520622253, 0.7209303379058838, 2.7792015075683594, 1.54682195186615, 1.8668769598007202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7781922817230225, 0.05129252374172211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6327083110809326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 190114B,-3.6162917613983154,2.4014832973480225,-3.5388224124908447,2.7994508743286133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8200336694717407, 2.50188946723938, 1.6336086988449097, 0.0, 0.39757949113845825, 0.0, 0.0, 1.220250129699707, 0.0, 0.46162694692611694, 0.0, 0.7102257609367371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.791120767593384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 171001A,-2.7935006618499756,1.862139344215393,-4.520842552185059,6.299135971069336,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22966153919696808, 0.0, 1.2773663997650146, 2.1727330684661865, 0.17511272430419922, 1.4237267971038818, 1.4770240783691406, 2.1756842136383057, 3.392698049545288, 4.333441734313965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.162234783172607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 141225A,-4.020153522491455,2.2827906608581543,-5.280749797821045,1.0890968322753907,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.813974142074585, 1.5391404628753662, 1.530941128730774, 0.8752553462982178, 0.27040696144104004, 0.875446081161499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6868460178375244, 0.0, 0.0, 0.42039942741394043, 0.0, 0.5374101400375366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.587223470211029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 180111A,-4.44840669631958,2.99206805229187,-4.848394870758057,7.624962361653646,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34129342436790466, 5.087137222290039, 5.629500389099121, 1.852450966835022, 3.6973841190338135, 3.8380119800567627, 2.3632380962371826, 0.09705446660518646, 2.1870155334472656, 2.750539541244507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0847896859049797, 0.9823532104492188, 0.6622304916381836, 0.0, 0.0, 0.09394405037164688, 0.0, 0.0, 2.343661308288574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 160815A,-3.7609527111053467,3.429692268371582,-5.522611618041992,2.1886277770996094,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.328026294708252, 1.2600394487380981, 0.24188826978206635, 2.4035143852233887, 0.35487988591194153, 0.5840474367141724, 0.29130515456199646, 0.8519431352615356, 0.690072238445282, 0.4242968261241913, 0.5098055601119995, 0.5844333171844482, 3.4433655738830566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054770566523075104, 0.4357738196849823, 0.17527836561203003, 0.0, 0.12093433737754822, 1.3350813388824463, 0.33190929889678955, 0.4617871642112732, 1.2093192338943481, 0.08601877093315125, 0.0, 0.0, 0.0, 1.2495641708374023, 0.0, 2.511219024658203, 0.0, 1.5770319700241089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 090813,-3.7337663173675537,3.4018845558166504,-6.803112983703613,1.3252722024917603,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.205970525741577, 1.9069364070892334, 1.2208220958709717, 0.28774580359458923, 1.073257327079773, 1.3219496011734009, 0.2991354763507843, 0.558853268623352, 0.3705170154571533, 0.5316215753555298, 0.5547382235527039, 0.021410806104540825, 0.03384881839156151, 0.0691516324877739, 0.4055120348930359, 0.6551249027252197, 0.0, 0.0, 0.0, 0.0, 0.18180137872695923, 0.7639718651771545, 0.0, 1.7732874155044556, 1.2482852935791016, 1.6859674453735352, 0.8210894465446472, 0.7268852591514587, 0.3435596525669098, 0.3390333950519562, 0.5525925755500793, 0.7048150897026062, 0.0, 0.0, 0.0, 0.42258015275001526, 0.0, 1.827883243560791, 0.0, 1.793188452720642, 1.335375189781189, 0.0, 2.9640884399414062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 100816A,-4.098708152770996,2.803844451904297,-5.172724723815918,1.5313665771484375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3985230922698975, 0.09355604648590088, 2.5342841148376465, 0.9764900207519531, 0.5317890644073486, 1.1224840879440308, 0.4337187111377716, 1.4913591146469116, 0.30139052867889404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9911509156227112, 0.04799173027276993, 1.164031982421875, 0.0, 0.6980268955230713, 2.756354570388794, 0.0, 0.574519693851471, 1.3206678628921509, 0.25343915820121765, 0.19676242768764496, 0.5960584878921509, 2.068122148513794, 0.33053889870643616, 1.3846380710601807, 0.0, 1.3547234535217285, 0.0, 0.06183589622378349, 0.0, 0.0, 0.0, 0.0, 0.030653534457087517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 221202A,-4.903624057769775,2.4437663555145264,-5.347075462341309,22.911510467529297,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.68751859664917, 7.578153133392334, 5.95311164855957, 8.319576263427734, 3.629714250564575, 2.2529079914093018, 6.739631175994873, 0.0, 3.95971417427063, 0.8748207688331604, 3.8100154399871826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2261111736297607, 0.0, 0.0, 0.153560072183609, 0.0, 0.0, 0.0, 0.0, 2.0175423622131348, 0.0, 0.0, 0.0, 3.1850106716156006, 0.0, 4.010142803192139, 0.0, 0.0, 3.1688477993011475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 080625,-1.8729039430618286,3.548110246658325,-4.424039363861084,7.43106746673584,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1056742668151855, 2.2951858043670654, 3.0891218185424805, 0.0, 0.0, 0.0, 0.0, 0.0, 1.131365180015564, 0.17068587243556976, 0.0, 0.7824872136116028, 0.0, 4.544684886932373, 0.0, 0.0, 4.19863748550415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 060204B,-4.71798038482666,3.902872085571289,-5.996356964111328,11.797948928106399,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.373978137969971, 3.212698221206665, 6.222254753112793, 5.035251140594482, 0.07482519000768661, 7.124745845794678, 0.9815293550491333, 1.0338141918182373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7970277070999146, 1.973278522491455, 2.5635926723480225, 3.0069949626922607, 0.07141420990228653, 1.247207522392273, 0.0, 0.41758954524993896, 0.0, 0.0, 0.0, 0.9818440675735474, 0.0, 0.0, 1.1757603883743286, 2.0827229022979736, 3.3394501209259033, 0.0, 3.0828866958618164, 0.0, 0.0, 5.303345203399658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 140916A,-4.475889205932617,4.506645679473877,-6.145047187805176,6.099507845365084,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709736943244934, 3.5321266651153564, 3.2225754261016846, 1.7121225595474243, 1.5626137256622314, 2.767946720123291, 1.2175806760787964, 0.935023307800293, 3.075852155685425, 3.57468843460083, 2.697319984436035, 3.0671050548553467, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9345951080322266, 1.9050195217132568, 0.0, 1.3000991344451904, 1.9011116027832031, 1.5274670124053955, 3.6628544330596924, 3.0019843578338623, 3.269116163253784, 0.0, 0.0, 2.308516502380371, 2.538640022277832, 2.6782209873199463, 1.0439214706420898, 0.0, 0.0, 1.2569599151611328, 0.0, 1.9695384502410889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 150203A,-3.645613193511963,3.2430450916290283,-4.352366924285889,1.1525870561599731,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8082074522972107, 0.7389815449714661, 0.9975784420967102, 1.6789650917053223, 0.8335045576095581, 0.3737194836139679, 0.6091716289520264, 0.5217708945274353, 0.0, 2.3040037155151367, 0.947049081325531, 0.25001683831214905, 1.2924474477767944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0968055725097656, 0.0, 0.19947963953018188, 0.7446886897087097, 0.0, 1.4881813526153564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 050915B,-4.883481502532959,3.5161101818084717,-4.30261754989624,1.6998646476052024,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5237371921539307, 1.6492578983306885, 0.6021353602409363, 0.707331120967865, 2.193809747695923, 0.39541369676589966, 1.5352346897125244, 1.050635576248169, 0.0, 1.5892436504364014, 0.5998561978340149, 0.9951475858688354, 0.5867303609848022, 0.0, 0.0, 0.0, 0.0, 0.11396382749080658, 0.652082085609436, 0.0, 0.0, 0.624308705329895, 0.35373011231422424, 0.0, 0.29018154740333557, 0.9636674523353577, 0.0, 1.1679822206497192, 0.0, 0.0, 0.0, 1.3037189245224, 0.0, 0.0, 0.0, 1.463624358177185, 0.0, 0.0, 1.2551205158233643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 150530A,-3.155583381652832,1.9286439418792725,-4.0264573097229,1.4668679237365723,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5089312791824341, 0.0, 0.0, 0.7535004019737244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33893924951553345, 2.27701473236084, 1.2259340286254883, 0.0, 0.0, 0.44552791118621826, 0.0, 0.0, 0.2575173079967499, 0.0, 1.9597878456115723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 090407,-4.950284957885742,3.9520459175109863,-6.048293113708496,14.540029425370065,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.049896240234375, 4.875183582305908, 0.9971839785575867, 1.9432955980300903, 3.516064405441284, 6.82368803024292, 3.229790210723877, 0.8065280914306641, 0.9259506464004517, 1.6715197563171387, 5.560178756713867, 6.602810859680176, 4.657009601593018, 5.4386796951293945, 4.929139614105225, 0.0, 0.0, 0.0, 0.0, 1.224972128868103, 0.05162500590085983, 0.0, 0.08153031766414642, 1.9709128141403198, 0.14133615791797638, 1.579822063446045, 2.47495698928833, 2.072856903076172, 2.622791051864624, 2.269062042236328, 3.140828847885132, 3.84806752204895, 4.310391426086426, 3.35052752494812, 4.036313533782959, 1.7048311233520508, 1.4835727214813232, 1.308262825012207, 2.1992292404174805, 0.7597166299819946, 0.8215681910514832, 3.0527215003967285, 0.0, 2.567420721054077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 190103B,-4.513218879699707,4.03307580947876,-6.736638069152832,2.082822265625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.382267713546753, 3.4237940311431885, 0.3467545509338379, 2.863168478012085, 0.4687539041042328, 0.36641743779182434, 1.3038362264633179, 0.02888617105782032, 1.0982476472854614, 0.6833564639091492, 1.6823121309280396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004305121023207903, 0.9586306810379028, 0.7999964356422424, 1.3767924308776855, 0.09319527447223663, 0.5684589147567749, 0.0, 0.2036222219467163, 2.691480875015259, 1.1066521406173706, 0.5325353741645813, 0.3476335108280182, 1.45203697681427, 0.0, 0.0, 0.0, 0.0, 0.7700318098068237, 0.0, 0.0, 0.0, 0.0, 2.09631085395813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 070521,-3.2872698307037354,3.103956460952759,-6.293676853179932,5.354191371372768,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.859835624694824, 1.5889339447021484, 1.9154006242752075, 1.2520838975906372, 1.9653093814849854, 1.0641230344772339, 0.4975166320800781, 1.6224552392959595, 0.3707418143749237, 1.3186215162277222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4469722509384155, 2.7770445346832275, 3.9599950313568115, 0.0, 2.856170415878296, 1.5855512619018555, 2.606424331665039, 0.8690484166145325, 1.1494911909103394, 0.0, 0.0, 1.4497463703155518, 0.0, 0.0, 0.0, 4.477051734924316, 0.0, 0.0, 4.424087047576904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 200205B,-5.309797763824463,3.2063400745391846,-7.319903373718262,30.563829694475448,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27369189262390137, 8.145868301391602, 8.527989387512207, 0.1712312400341034, 15.722210884094238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0800020694732666, 0.20272380113601685, 0.0, 1.0908406972885132, 0.0, 3.894469738006592, 2.6424567699432373, 2.980370044708252, 0.0, 0.0, 1.6123297214508057, 2.343087673187256, 0.0, 0.0, 0.0, 0.022397032007575035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 070220,-4.296463489532471,3.43971848487854,-6.301451206207275,7.092899717133621,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.227802276611328, 2.2200098037719727, 2.5332818031311035, 2.047119379043579, 1.6768288612365723, 0.1063152328133583, 1.2206612825393677, 1.8576059341430664, 1.9252551794052124, 0.650416374206543, 0.9682068824768066, 0.12891612946987152, 1.4691659212112427, 1.695647120475769, 3.629436731338501, 3.7330832481384277, 0.0, 0.0, 0.0, 2.716998815536499, 1.455586314201355, 1.0198211669921875, 0.0, 1.3087302446365356, 1.6689581871032715, 0.921352744102478, 1.6739723682403564, 1.7718675136566162, 3.5897269248962402, 3.2769052982330322, 0.0, 5.46030330657959, 0.0, 0.0, 6.071224689483643, 0.0, 4.756080627441406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 160607A,-3.9172089099884033,4.408916473388672,-7.645742416381836,1.5251942258892637,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.630796492099762, 0.36372536420822144, 0.5221419334411621, 0.3892805874347687, 0.6669154763221741, 0.7775875926017761, 0.329942911863327, 0.06654993444681168, 0.04624206945300102, 0.2095993459224701, 0.5110519528388977, 0.4785671532154083, 0.36630621552467346, 0.12782298028469086, 0.4637995958328247, 0.0, 0.0, 0.0, 0.0, 2.335245132446289, 0.581001341342926, 0.0, 0.0, 0.4776591956615448, 2.8227429389953613, 0.9654279351234436, 0.06528068333864212, 2.0997583866119385, 0.2964619994163513, 0.0, 1.1933051347732544, 0.3254842460155487, 0.6825711727142334, 0.13380640745162964, 0.7047951221466064, 0.0, 0.8111578226089478, 1.6333903074264526, 0.0, 0.0, 0.7763309478759766, 0.0, 3.263765573501587, 0.0, 3.286489963531494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 150206A,-3.6448352336883545,4.710799217224121,-9.515741348266602,9.082785034179688,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.53104305267334, 3.611619710922241, 0.0, 0.0, 0.0, 0.0, 0.0, 4.971590995788574, 6.333102226257324, 2.317655086517334, 0.0, 0.0, 5.303448677062988, 3.1192755699157715, 4.0974626541137695, 6.1179704666137695, 5.4861626625061035, 4.193809986114502, 4.1597089767456055, 0.0, 1.6984220743179321, 1.4293372631072998, 1.1765583753585815, 0.24172380566596985, 0.3845176696777344, 1.401999592781067, 0.32448598742485046, 1.349793791770935, 1.9074649810791016, 0.2888384461402893, 0.806629478931427, 1.7587844133377075, 0.5289427638053894, 0.4722680151462555, 0.0, 0.13867716491222382, 0.0, 0.0, 0.7029221057891846, 0.0, 0.05133681744337082, 0.0, 0.0, 2.6224215030670166, 0.0, 0.0, 0.0]",val
GRB 160119A,-5.632893085479736,4.754753589630127,-6.657869338989258,21.90911865234375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.017463207244873, 5.2888569831848145, 1.0012550354003906, 3.0053138732910156, 4.466915130615234, 6.579643726348877, 8.07603645324707, 6.774190902709961, 5.516765117645264, 11.839570999145508, 12.812582969665527, 3.9463400840759277, 0.0, 0.0, 0.0, 0.0, 1.2428231239318848, 0.06624675542116165, 1.0663728713989258, 0.0, 0.6437281370162964, 1.3071919679641724, 1.080128788948059, 0.3945850431919098, 0.31667420268058777, 0.35842984914779663, 0.0, 0.9495347142219543, 0.30802443623542786, 1.047308325767517, 0.0, 0.0, 0.3451290726661682, 0.0, 2.035186529159546, 0.0, 0.0, 1.79041588306427, 0.0, 4.322655200958252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 110709B,-3.1119062900543213,3.9775359630584717,-8.383980751037598,12.003392028808594,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.8442535400390625, 1.7272616624832153, 4.353697776794434, 3.213366746902466, 0.6345489025115967, 3.102926254272461, 4.985476493835449, 6.5242743492126465, 2.11567759513855, 9.296905517578125, 5.771396636962891, 1.6538153886795044, 4.306391716003418, 7.7145915031433105, 6.954230308532715, 0.0, 0.0, 0.0, 0.0, 3.758375406265259, 2.6673433780670166, 0.0, 1.4063316583633423, 1.181504487991333, 1.0480713844299316, 0.374697744846344, 0.6081264615058899, 1.0840122699737549, 2.3457045555114746, 2.7494893074035645, 2.663628578186035, 2.182281732559204, 1.8729298114776611, 3.5718657970428467, 2.016364336013794, 0.7200122475624084, 2.607837677001953, 2.632476568222046, 0.11406414955854416, 0.8202559947967529, 1.0344350337982178, 0.7366539239883423, 1.0667668581008911, 1.4477897882461548, 1.0717874765396118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 161202A,-3.882951021194458,3.6163442134857178,-6.046335697174072,1.49877749549018,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6945997476577759, 1.5563820600509644, 0.7737018465995789, 0.19274915754795074, 0.027349915355443954, 0.118796706199646, 0.670350193977356, 0.9888907670974731, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.932242512702942, 1.144773244857788, 0.26850342750549316, 0.0, 0.9153329133987427, 0.79721999168396, 0.0, 0.440570205450058, 0.0, 0.0, 1.5972932577133179, 0.0, 1.422289490699768, 2.262399435043335, 0.0, 0.0, 1.7691062688827515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 060223A,-2.946381092071533,1.71768057346344,-4.2785868644714355,14.387523304332387,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23582793772220612, 0.0, 0.38895663619041443, 0.0, 0.006927343551069498, 0.3195973336696625, 0.9261285066604614, 2.5177502632141113, 0.0, 2.038501024246216, 0.0, 5.751675128936768, 8.554648399353027, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8925845623016357, 0.0, 0.0, 0.0, 0.0, 0.0, 6.062652111053467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
GRB 120711B,-4.035775661468506,2.459319829940796,-5.8187103271484375,1.6772754192352295,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11275789141654968, 1.2673147916793823, 0.14780718088150024, 1.7354631423950195, 0.1977793574333191, 1.3405828475952148, 1.356573462486267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2559151649475098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",val
